house_id,timestamp,dishwasher_mean,dishwasher_max,dishwasher_min,dishwasher_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h,next_hour_on,target_on
12,2023-04-27 01:00:00,3.743027777777778,4.11,3.45,0.1263963757173865,0,0.0,224.51516550925925,546.4273333333334,16.0,22.0052,73.0,69.34,1,3,0,4,1,0,3.703736033519553,3.751777777777778,3.765944444444445,3.6715138888888887,330.82612831439394,3.7166111111111113,3.733279308055728,0.0265926468125676,32.825889866441585,0.0392917442582247,0.0264166666666665,0.0,0
12,2023-04-27 02:00:00,3.695611577964519,4.03,3.38,0.1079534693501106,0,0.0,142.9745590569561,574.1805,16.0,22.0052,73.0,69.34,2,3,0,4,1,0,3.743027777777778,3.703736033519553,3.751777777777778,3.699335648148148,0.0,3.6854247910863513,3.7326586296917896,0.0275688908554686,32.82631431589484,-0.0474161998132589,0.0101867868781675,0.0,0
12,2023-04-27 03:00:00,3.578649425287356,3.85,3.3,0.1034239703035727,0,0.0,165.80128759578542,574.3774999999999,16.0,22.0052,73.0,69.34,3,3,0,4,1,0,3.695611577964519,3.743027777777778,3.703736033519553,3.735854166666667,0.0,3.620388888888889,3.7064578394619048,0.0683958388320625,32.82457517157811,-0.1169621526771629,-0.0417394636015329,0.0,0
12,2023-04-27 04:00:00,3.618683473389356,3.91,3.25,0.1174265397008016,0,0.0,230.80059945366247,383.06,16.0,22.0052,73.0,69.34,4,3,0,4,1,0,3.578649425287356,3.695611577964519,3.743027777777778,3.765944444444445,1.7130416666666668,3.583593314763231,3.681914344286057,0.0691973093149045,32.82603726152087,0.0400340481019996,0.0350901586261245,0.0,0
12,2023-04-27 05:00:00,3.5926921296296297,4.03,3.28,0.1276612517325107,0,0.0,243.30952453703705,1111.08,16.0,22.0052,73.0,69.34,5,3,0,4,1,0,3.618683473389356,3.578649425287356,3.695611577964519,3.751777777777778,3.5468819444444444,3.547993055555555,3.655400069594698,0.0675322171361238,32.82789972294062,-0.0259913437597258,0.0446990740740744,0.0,0
12,2023-04-27 06:00:00,3.533692129629629,3.91,3.23,0.1033501906231669,0,0.0,212.54820638227517,406.5750000000001,16.0,22.0052,73.0,69.34,6,3,0,4,1,0,3.5926921296296297,3.618683473389356,3.578649425287356,3.703736033519553,3.586194444444444,3.521486111111111,3.6270594189463776,0.0780516548493049,32.82840830704556,-0.0590000000000001,0.0122060185185186,0.0,0
12,2023-04-27 07:00:00,3.5338276026743074,3.82,2.953333333333333,0.1312140468264049,0,0.0,291.18405676081323,1971.52,16.0,22.0052,73.0,69.34,7,3,0,4,1,1,3.533692129629629,3.5926921296296297,3.618683473389356,3.743027777777778,3.6715138888888887,3.683875,3.592192723095799,0.060678985755683,32.822156332156986,0.0001354730446778,-0.1500473973256926,0.0,0
12,2023-04-27 08:00:00,3.4765311663991443,4.13,2.8550000000000004,0.266084969912488,0,0.0,585.5367816011236,1302.5033333333336,16.0,22.0052,73.0,69.34,8,3,0,4,1,1,3.5338276026743074,3.533692129629629,3.5926921296296297,3.695611577964519,3.699335648148148,3.640805555555556,3.555679321168237,0.0511712059558541,32.81531156594214,-0.0572964362751631,-0.1642743891564113,0.0,0
12,2023-04-27 09:00:00,3.488708429030776,3.9,2.76,0.2049167892873641,0,0.0,378.44784941050375,2321.435,16.0,22.0052,73.0,69.34,9,3,0,4,1,1,3.4765311663991443,3.5338276026743074,3.533692129629629,3.578649425287356,3.735854166666667,3.5575694444444443,3.5406891551254738,0.0560387470191603,32.812442356966564,0.0121772626316318,-0.0688610154136681,0.0,0
12,2023-04-27 10:00:00,3.364095373344604,3.97,2.86,0.286010258941137,0,0.0,1074.9870523076925,2837.836,16.0,22.0052,73.0,69.34,10,3,0,4,1,1,3.488708429030776,3.4765311663991443,3.5338276026743074,3.618683473389356,3.765944444444445,3.559361111111111,3.498257805118015,0.0774615248221619,32.80430628455963,-0.1246130556861722,-0.195265737766507,0.0,0
12,2023-04-27 11:00:00,3.748375,4.55,3.26,0.3066966713499324,0,0.0,932.6927345238096,3000.16,16.0,22.0052,73.0,69.34,11,3,0,4,1,1,3.364095373344604,3.488708429030776,3.4765311663991443,3.5926921296296297,3.751777777777778,3.555375,3.5242049501797434,0.1261766084877988,32.8123479512263,0.3842796266553963,0.1930000000000005,0.0,0
12,2023-04-27 12:00:00,3.656342592592592,4.07,3.32,0.1210184847247326,0,0.0,163.40866051136365,450.96,16.0,22.0052,73.0,69.34,12,3,0,4,1,1,3.748375,3.364095373344604,3.488708429030776,3.533692129629629,3.703736033519553,386.1220484149092,3.544646694006904,0.1374524232392856,16.87627687529644,-0.0920324074074079,-382.4657058223166,0.0,0
12,2023-04-27 14:00:00,3.7071990740740737,4.01,3.27,0.1260588516758235,0,0.0,359.18139891975306,2247.6466666666665,16.0,22.0052,73.0,69.34,14,3,0,4,1,2,3.656342592592592,3.748375,3.364095373344604,3.5338276026743074,3.743027777777778,330.82612831439394,3.5735419392401986,0.1521594266665372,3.246321490283112,0.0508564814814813,-327.11892924031986,0.0,0
12,2023-04-27 15:00:00,3.6958428571428574,4.0,3.42,0.1145329854158193,0,0.0,209.40619418367348,539.405,16.0,22.0052,73.0,69.34,15,3,0,4,1,2,3.7071990740740737,3.656342592592592,3.748375,3.4765311663991443,3.695611577964519,0.0,3.610093887697484,0.1505274795337517,3.4003149426640644,-0.0113562169312162,3.6958428571428574,0.0,0
12,2023-04-27 16:00:00,3.624738764044944,4.0,3.32,0.1104944037210905,0,0.0,302.03477574906367,689.0146666666666,16.0,22.0052,73.0,69.34,16,3,0,4,1,2,3.6958428571428574,3.7071990740740737,3.656342592592592,3.488708429030776,3.578649425287356,0.0,3.632765610199845,0.1383391566362057,3.5513457244992703,-0.0711040930979138,3.624738764044944,0.0,0
12,2023-04-27 17:00:00,3.604254140786749,3.88,3.27,0.1186856769739484,0,0.0,203.80744901656317,679.415,16.0,22.0052,73.0,69.34,17,3,0,4,1,2,3.624738764044944,3.6958428571428574,3.7071990740740737,3.364095373344604,3.618683473389356,1.7130416666666668,3.6727920714402025,0.0542311965823639,3.6301462442542736,-0.0204846232581945,1.8912124741200824,0.0,0
12,2023-04-27 18:00:00,3.577310185185185,3.96,3.27,0.1136679318007789,0,0.0,278.85819398148146,525.33,16.0,22.0052,73.0,69.34,18,3,0,4,1,2,3.604254140786749,3.624738764044944,3.6958428571428574,3.748375,3.5926921296296297,3.5468819444444444,3.644281268971067,0.0514430360346436,3.631414087618472,-0.0269439556015638,0.0304282407407407,0.0,0
12,2023-04-27 19:00:00,3.738519523809524,4.08,3.33,0.1152718173077029,0,0.0,251.76170058139533,562.7633333333333,16.0,22.0052,73.0,69.34,19,3,0,4,1,3,3.577310185185185,3.604254140786749,3.624738764044944,3.656342592592592,3.533692129629629,3.586194444444444,3.657977424173888,0.0645628297486498,3.63776096592535,0.1612093386243382,0.1523250793650792,0.0,0
12,2023-04-27 20:00:00,3.6972222222222224,4.11,3.32,0.1396835083793135,0,0.0,240.1752504629629,467.1,16.0,22.0052,73.0,69.34,20,3,0,4,1,3,3.738519523809524,3.577310185185185,3.604254140786749,3.7071990740740737,3.5338276026743074,3.6715138888888887,3.6563146155319135,0.0631547127065664,3.638832146480905,-0.041297301587301,0.0257083333333336,0.0,0
12,2023-04-27 21:00:00,3.6917215854823295,4.06,3.37,0.1291066300536747,0,0.0,180.06616547277935,514.638,16.0,22.0052,73.0,69.34,21,3,0,4,1,3,3.6972222222222224,3.738519523809524,3.577310185185185,3.6958428571428574,3.4765311663991443,3.699335648148148,3.6556277369218257,0.0626592842412219,3.638514893869829,-0.0055006367398919,-0.0076140626658176,0.0,0
12,2023-04-27 22:00:00,3.768864583333333,4.14,3.36,0.123168653456431,0,0.0,159.19004097222222,519.918,16.0,22.0052,73.0,69.34,22,3,0,4,1,3,3.6917215854823295,3.6972222222222224,3.738519523809524,3.624738764044944,3.488708429030776,3.735854166666667,3.679648706803224,0.0748830318345754,3.639890327897607,0.0771429978510029,0.0330104166666664,0.0,0
12,2023-04-27 23:00:00,3.7606843575419,4.05,3.42,0.1164465089494103,0,0.0,236.1444211558925,591.907,16.0,22.0052,73.0,69.34,23,3,0,4,1,3,3.768864583333333,3.6917215854823295,3.6972222222222224,3.604254140786749,3.364095373344604,3.765944444444445,3.7057204095957488,0.0704859933185458,3.639671157610001,-0.0081802257914338,-0.0052600869025449,0.0,0
12,2023-04-28 00:00:00,3.734103107344633,4.11,3.42,0.1099583919001094,0,0.0,140.26537005649718,326.675,16.0,22.0052,73.0,69.34,0,4,0,4,1,0,3.7606843575419,3.768864583333333,3.6917215854823295,3.577310185185185,3.748375,3.751777777777778,3.7318525632889914,0.0318133032832596,3.63893471300862,-0.026581250197267,-0.0176746704331454,0.0,0
12,2023-04-28 01:00:00,3.7882996863416025,4.09,3.45,0.1124117764470611,0,0.0,199.1403270958084,808.15,16.0,22.0052,73.0,69.34,1,4,0,4,1,0,3.734103107344633,3.7606843575419,3.768864583333333,3.738519523809524,3.656342592592592,3.703736033519553,3.740149257044337,0.0394696083174854,3.642458198542872,0.05419657899697,0.0845636528220494,0.0,0
12,2023-04-28 02:00:00,3.7173217665615135,4.05,3.4,0.1148581757379924,0,0.0,146.69594321766562,540.7366666666667,16.0,22.0052,73.0,69.34,2,4,0,4,1,0,3.7882996863416025,3.734103107344633,3.7606843575419,3.6972222222222224,3.7071990740740737,3.743027777777778,3.7434991811008858,0.0357778757326239,3.6413871147421935,-0.0709779197800881,-0.0257060112162634,0.0,0
12,2023-04-28 03:00:00,3.596615443425076,3.89,3.31,0.1051344589641723,0,0.0,179.6419615552643,633.0714285714284,16.0,22.0052,73.0,69.34,3,4,0,4,1,0,3.7173217665615135,3.7882996863416025,3.734103107344633,3.6917215854823295,3.6958428571428574,3.695611577964519,3.7276481574246767,0.0689734227594493,3.6372622758030513,-0.1207063231364382,-0.0989961345394427,0.0,0
12,2023-04-28 04:00:00,3.5735327635327634,3.88,3.3,0.108561114905456,0,0.0,252.85321628679964,562.8266666666667,16.0,22.0052,73.0,69.34,4,4,0,4,1,0,3.596615443425076,3.7173217665615135,3.7882996863416025,3.768864583333333,3.624738764044944,3.578649425287356,3.6950928541245815,0.0888598215930841,3.637049081563276,-0.0230826798923127,-0.0051166617545925,0.0,0
12,2023-04-28 05:00:00,3.5811527777777776,4.08,3.27,0.1459073436022105,0,0.0,346.5193492509364,1441.31,16.0,22.0052,73.0,69.34,5,4,0,4,1,0,3.5735327635327634,3.596615443425076,3.7173217665615135,3.7606843575419,3.604254140786749,3.618683473389356,3.665170924163894,0.0925078416024376,3.6354853025794607,0.0076200142450142,-0.0375306956115779,0.0,0
12,2023-04-28 06:00:00,3.5656805555555557,3.84,3.2,0.1148461883330084,0,0.0,214.421839352595,783.4366666666667,16.0,22.0052,73.0,69.34,6,4,0,4,1,0,3.5811527777777776,3.5735327635327634,3.596615443425076,3.734103107344633,3.577310185185185,3.5926921296296297,3.6371004988657143,0.092959667274514,3.6343598203263743,-0.0154722222222223,-0.0270115740740743,0.0,0
12,2023-04-28 07:00:00,3.549217877094972,3.88,3.1,0.1210778912846834,0,0.0,146.35911393596987,887.6550000000001,16.0,22.0052,73.0,69.34,7,4,0,4,1,1,3.5656805555555557,3.5811527777777776,3.5735327635327634,3.7882996863416025,3.738519523809524,3.533692129629629,3.5972535306579427,0.0608982337391837,3.6350067264707633,-0.0164626784605834,0.0155257474653422,0.0,0
12,2023-04-28 08:00:00,3.634315614617941,4.02,3.27,0.1209919421092617,0,0.0,199.73639870931535,376.7991666666666,16.0,22.0052,73.0,69.34,8,4,0,4,1,1,3.549217877094972,3.5656805555555557,3.5811527777777776,3.7173217665615135,3.6972222222222224,3.5338276026743074,3.58341917200068,0.0295020483372779,3.639193726968415,0.0850977375229686,0.1004880119436331,0.0,0
12,2023-04-28 09:00:00,3.628449174512212,3.91,3.34,0.1164048384163101,0,0.0,157.3493289601555,631.4733333333332,16.0,22.0052,73.0,69.34,9,4,0,4,1,1,3.634315614617941,3.549217877094972,3.5656805555555557,3.596615443425076,3.6917215854823295,3.4765311663991443,3.5887247938485367,0.0347462691177153,3.6455236439731262,-0.0058664401057288,0.1519180081130673,0.0,0
12,2023-04-28 10:00:00,3.675912356321839,4.46,3.3,0.1714725912940637,0,0.0,423.56697485207104,2611.39,16.0,22.0052,73.0,69.34,10,4,0,4,1,1,3.628449174512212,3.634315614617941,3.549217877094972,3.5735327635327634,3.768864583333333,3.488708429030776,3.605788059313383,0.0482917367320397,3.653323807610253,0.0474631818096273,0.1872039272910628,0.0,0
12,2023-04-28 11:00:00,3.7263377808988767,4.32,3.33,0.1217434383794774,0,0.0,333.4440112547893,2713.276666666666,16.0,22.0052,73.0,69.34,11,4,0,4,1,1,3.675912356321839,3.628449174512212,3.634315614617941,3.5811527777777776,3.7606843575419,3.364095373344604,3.6299855598335657,0.0664419796099451,3.668417241258348,0.0504254245770376,0.3622424075542727,0.0,0
12,2023-04-28 12:00:00,3.7569097222222223,4.08,3.4,0.1293740912093518,0,0.0,300.2644023148148,1108.19,16.0,22.0052,73.0,69.34,12,4,0,4,1,1,3.7263377808988767,3.675912356321839,3.628449174512212,3.5656805555555557,3.734103107344633,3.748375,3.661857087611344,0.074769682355851,3.668772854684274,0.0305719413233456,0.008534722222222,0.0,0
12,2023-04-28 13:00:00,3.6706404494382014,4.05,3.31,0.1288976335574044,0,0.0,320.9024243913858,819.9733333333332,16.0,22.0052,73.0,69.34,13,4,0,4,1,2,3.7569097222222223,3.7263377808988767,3.675912356321839,3.549217877094972,3.7882996863416025,3.656342592592592,3.682094183001882,0.0507638503625008,3.669368598719508,-0.0862692727840199,0.01429785684561,0.0,0
12,2023-04-28 14:00:00,3.847465277777778,4.49,3.41,0.2281087057963586,0,0.0,676.0068949735451,2840.2816666666668,16.0,22.0052,73.0,69.34,14,4,0,4,1,2,3.6706404494382014,3.7569097222222223,3.7263377808988767,3.634315614617941,3.7173217665615135,3.7071990740740737,3.7176191268618552,0.0779455195520173,3.675213023873829,0.1768248283395759,0.1402662037037045,0.0,0
12,2023-04-28 15:00:00,3.721048611111111,4.04,3.37,0.124943835842579,0,0.0,294.7829752314815,745.28,16.0,22.0052,73.0,69.34,15,4,0,4,1,2,3.847465277777778,3.6706404494382014,3.7569097222222223,3.628449174512212,3.596615443425076,3.6958428571428574,3.733052366295005,0.0648211258386397,3.6762632636225057,-0.126416666666667,0.0252057539682537,0.0,0
12,2023-04-28 16:00:00,3.697144907407408,4.09,2.966,0.1935401794389196,0,0.0,374.8684784037559,2477.335,16.0,22.0052,73.0,69.34,16,4,0,4,1,2,3.721048611111111,3.847465277777778,3.6706404494382014,3.675912356321839,3.5735327635327634,3.624738764044944,3.736591124809266,0.0615761638429053,3.679280186262609,-0.0239037037037035,0.072406143362464,0.0,0
12,2023-04-28 17:00:00,3.629157381615599,3.97,3.3,0.1067413644138199,0,0.0,327.9280726555246,744.255,16.0,22.0052,73.0,69.34,17,4,0,4,1,2,3.697144907407408,3.721048611111111,3.847465277777778,3.7263377808988767,3.5811527777777776,3.604254140786749,3.7203943915953865,0.07592231935668,3.680317821297145,-0.0679875257918087,0.0249032408288498,0.0,0
12,2023-04-28 18:00:00,3.604894957983193,3.94,3.34,0.1075015000016118,0,0.0,138.71546576959395,322.92,16.0,22.0052,73.0,69.34,18,4,0,4,1,2,3.629157381615599,3.697144907407408,3.721048611111111,3.7569097222222223,3.5656805555555557,3.577310185185185,3.695058597555548,0.0859957300319751,3.6814671868303943,-0.0242624236324058,0.0275847727980078,0.0,0
12,2023-04-28 19:00:00,3.638130252100841,4.05,3.36,0.1143839838772584,0,0.0,152.0177635720955,469.2816666666667,16.0,22.0052,73.0,69.34,19,4,0,4,1,3,3.604894957983193,3.629157381615599,3.697144907407408,3.6706404494382014,3.549217877094972,3.738519523809524,3.689640231332655,0.0888197796915064,3.6772843005092,0.0332352941176474,-0.1003892717086829,0.0,0
12,2023-04-28 20:00:00,3.745104748603352,4.14,3.41,0.1325267778229473,0,0.0,214.64414315642455,446.5700000000001,16.0,22.0052,73.0,69.34,20,4,0,4,1,3,3.638130252100841,3.604894957983193,3.629157381615599,3.847465277777778,3.634315614617941,3.6972222222222224,3.672580143136917,0.0563312596298447,3.67927940577508,0.1069744965025112,0.0478825263811293,0.0,0
12,2023-04-28 21:00:00,3.714817415730337,4.07,3.38,0.1343341758244325,0,0.0,131.46957701310862,393.75666666666666,16.0,22.0052,73.0,69.34,21,4,0,4,1,3,3.745104748603352,3.638130252100841,3.604894957983193,3.721048611111111,3.628449174512212,3.6917215854823295,3.671541610573455,0.055307101834173,3.6802417320354137,-0.0302873328730148,0.0230958302480064,0.0,0
12,2023-04-28 22:00:00,3.714659722222222,4.08,3.39,0.1293609971870866,0,0.0,197.89475972222223,699.5246666666667,16.0,22.0052,73.0,69.34,22,4,0,4,1,3,3.714817415730337,3.745104748603352,3.638130252100841,3.697144907407408,3.675912356321839,3.768864583333333,3.674460746375925,0.0573531031189538,3.677983196155784,-0.0001576935081146,-0.0542048611111112,0.1843575418994413,0
12,2023-04-28 23:00:00,21.63100512104283,933.895,0.0,58.79417091983828,66,0.1843575418994413,202.42010358473,2677.434,16.0,22.0052,73.0,69.34,23,4,0,4,1,3,3.714659722222222,3.714817415730337,3.745104748603352,3.629157381615599,3.7263377808988767,3.7606843575419,6.674768702947129,7.327220392087621,4.422579894634989,17.916345398820607,17.870320763500928,0.0,0
12,2023-04-29 01:00:00,0.0,0.0,0.0,0.0,0,0.0,153.1527944177671,300.7833333333333,16.0,22.0052,73.0,69.34,1,5,1,4,1,0,21.63100512104283,3.714659722222222,3.714817415730337,3.604894957983193,3.7569097222222223,3.734103107344633,6.073952876616597,7.764062439933511,4.266992265162297,-21.63100512104283,-3.734103107344633,0.0,0
12,2023-04-29 02:00:00,0.0,0.0,0.0,0.0,0,0.0,162.61632681564245,326.27,16.0,22.0052,73.0,69.34,2,5,1,4,1,0,0.0,21.63100512104283,3.714659722222222,3.638130252100841,3.6706404494382014,3.7882996863416025,5.46759783459979,8.125970722606777,4.109146444898062,0.0,-3.7882996863416025,0.0,0
12,2023-04-29 03:00:00,0.0,0.0,0.0,0.0,0,0.0,194.2388356545961,464.859,16.0,22.0052,73.0,69.34,3,5,1,4,1,0,0.0,0.0,21.63100512104283,3.745104748603352,3.847465277777778,3.7173217665615135,4.843413709832564,8.423146794912915,3.954258037958,0.0,-3.7173217665615135,0.0,0
12,2023-04-29 04:00:00,0.0,0.0,0.0,0.0,0,0.0,169.73782116328425,355.43999999999994,16.0,22.0052,73.0,69.34,4,5,1,4,1,0,0.0,0.0,0.0,3.714817415730337,3.721048611111111,3.596615443425076,4.224277473877508,8.656003215581146,3.804399061148621,0.0,-3.596615443425076,0.0,0
12,2023-04-29 05:00:00,2.464192200557103,4.03,0.0,1.6847854875127015,0,0.0,287.8824545032498,1194.17,16.0,22.0052,73.0,69.34,5,5,1,4,1,0,0.0,0.0,0.0,3.714659722222222,3.697144907407408,3.5735327635327634,4.015866220266655,8.685730098886598,3.758176537691302,2.464192200557103,-1.1093405629756603,0.0,0
12,2023-04-29 06:00:00,3.5857843137254903,3.89,3.23,0.1076771194665812,0,0.0,191.06493067226893,506.525,16.0,22.0052,73.0,69.34,6,5,1,4,1,0,2.464192200557103,0.0,0.0,21.63100512104283,3.629157381615599,3.5811527777777776,1.0083294190470988,1.6018566129388052,3.7583695183557904,1.1215921131683873,0.0046315359477127,0.0,0
12,2023-04-29 07:00:00,3.868444444444445,4.69,3.28,0.2801090560049031,0,0.0,1359.0882569775133,3490.21,16.0,22.0052,73.0,69.34,7,5,1,4,1,1,3.5857843137254903,2.464192200557103,0.0,0.0,3.604894957983193,3.5656805555555557,1.6530701597878397,1.87078106932058,3.770984680392827,0.2826601307189542,0.3027638888888893,0.0,0
12,2023-04-29 08:00:00,3.800490740740741,5.03,3.27,0.3315812272300459,0,0.0,961.1287629409172,3742.645,16.0,22.0052,73.0,69.34,8,5,1,4,1,1,3.868444444444445,3.5857843137254903,2.464192200557103,0.0,3.638130252100841,3.549217877094972,2.28648528324463,1.8423134876137528,3.7814543830447342,-0.0679537037037034,0.2512728636457693,0.0,0
12,2023-04-29 09:00:00,3.640875,4.05,3.3,0.1399568365116577,0,0.0,326.36926898148147,701.2296666666667,16.0,22.0052,73.0,69.34,9,5,1,4,1,1,3.800490740740741,3.868444444444445,3.5857843137254903,0.0,3.745104748603352,3.634315614617941,2.89329778324463,1.5078211450061794,3.781727690768987,-0.1596157407407412,0.0065593853820593,0.0,0
12,2023-04-29 10:00:00,3.6743888888888887,4.11,3.3,0.1296594323598408,0,0.0,175.87262962962964,501.3425,16.0,22.0052,73.0,69.34,10,5,1,4,1,1,3.640875,3.800490740740741,3.868444444444445,0.0,3.714817415730337,3.628449174512212,3.505695931392778,0.5208388096705908,3.7836418455346816,0.0335138888888888,0.0459397143766771,0.0,0
12,2023-04-29 11:00:00,3.7639652777777775,4.11,3.4,0.1195393120262103,0,0.0,255.70289831349208,555.505,16.0,22.0052,73.0,69.34,11,5,1,4,1,1,3.6743888888888887,3.640875,3.800490740740741,2.464192200557103,3.714659722222222,3.675912356321839,3.722324777596224,0.1065551689861184,3.7873107172620126,0.0895763888888887,0.0880529214559384,0.0,0
12,2023-04-29 12:00:00,3.7140347222222223,4.08,3.24,0.1439495454394855,0,0.0,302.7128250881834,1863.686,16.0,22.0052,73.0,69.34,12,5,1,4,1,1,3.7639652777777775,3.6743888888888887,3.640875,3.5857843137254903,21.63100512104283,3.7263377808988767,3.743699845679012,0.0842069898750803,3.786798089817152,-0.0499305555555551,-0.0123030586766543,0.0,0
12,2023-04-29 13:00:00,3.729972222222222,4.05,3.39,0.1116188765375497,0,0.0,268.8929310846561,524.6066666666667,16.0,22.0052,73.0,69.34,13,5,1,4,1,2,3.7140347222222223,3.7639652777777775,3.6743888888888887,3.868444444444445,0.0,3.7569097222222223,3.720621141975309,0.0581129229274688,3.7856756939838183,0.0159374999999997,-0.0269375000000002,0.0,0
12,2023-04-29 14:00:00,3.7757847222222223,4.07,3.47,0.1135281500434597,0,0.0,213.3817729400749,572.17,16.0,22.0052,73.0,69.34,14,5,1,4,1,2,3.729972222222222,3.7140347222222223,3.7639652777777775,3.800490740740741,0.0,3.6706404494382014,3.716503472222222,0.0518607666919855,3.7900567053498193,0.0458125000000002,0.1051442727840199,0.0,0
12,2023-04-29 15:00:00,3.733248299319728,4.03,3.43,0.1158840913991972,0,0.0,253.7805673076923,433.75,16.0,22.0052,73.0,69.34,15,5,1,4,1,2,3.7757847222222223,3.729972222222222,3.7140347222222223,3.640875,0.0,3.847465277777778,3.731899022108844,0.0362940251154198,3.785297664580734,-0.0425364229024944,-0.1142169784580504,0.0,0
12,2023-04-29 16:00:00,3.838523148148148,4.57,3.26,0.3298833925752613,0,0.0,1224.094449206349,3075.26,16.0,22.0052,73.0,69.34,16,5,1,4,1,2,3.733248299319728,3.7757847222222223,3.729972222222222,3.6743888888888887,0.0,3.721048611111111,3.7592547319853855,0.0450722995840401,3.790192436957277,0.1052748488284205,0.1174745370370371,0.0,0
12,2023-04-29 17:00:00,3.532097222222222,3.83,3.21,0.10945473361589,0,0.0,558.1715820960407,729.01,16.0,22.0052,73.0,69.34,17,5,1,4,1,2,3.838523148148148,3.733248299319728,3.7757847222222223,3.7639652777777775,2.464192200557103,3.697144907407408,3.720610056059461,0.1027379580141482,3.7833154500745607,-0.3064259259259261,-0.1650476851851854,0.0,0
12,2023-04-29 18:00:00,3.5777222222222225,3.93,3.24,0.1336930674103915,0,0.0,435.14506832010585,696.9549999999999,16.0,22.0052,73.0,69.34,18,5,1,4,1,2,3.532097222222222,3.838523148148148,3.733248299319728,3.7140347222222223,3.5857843137254903,3.629157381615599,3.697891306059461,0.1183657792766425,3.78117231843317,0.0456250000000002,-0.0514351593933763,0.0,0
12,2023-04-29 19:00:00,3.713777777777778,4.19,3.39,0.1262540131160868,0,0.0,331.6689707010582,590.13,16.0,22.0052,73.0,69.34,19,5,1,4,1,3,3.5777222222222225,3.532097222222222,3.838523148148148,3.729972222222222,3.868444444444445,3.604894957983193,3.6951922319853874,0.1176705343877597,3.785709102591278,0.1360555555555556,0.108882819794585,0.0,0
12,2023-04-29 20:00:00,3.799088319088319,4.08,3.46,0.1317715367283006,0,0.0,308.34595965417867,604.0816666666667,16.0,22.0052,73.0,69.34,20,5,1,4,1,3,3.713777777777778,3.5777222222222225,3.532097222222222,3.7757847222222223,3.800490740740741,3.638130252100841,3.699076164796403,0.1211944810160494,3.792415688715757,0.085310541310541,0.1609580669874786,0.0,0
12,2023-04-29 21:00:00,3.753201388888889,4.1,3.5,0.1058276394607363,0,0.0,278.051574537037,458.74,16.0,22.0052,73.0,69.34,21,5,1,4,1,3,3.799088319088319,3.713777777777778,3.5777222222222225,3.733248299319728,3.640875,3.745104748603352,3.7024016797245967,0.1225854493418399,3.7927530487276537,-0.0458869301994302,0.0080966402855371,0.0,0
12,2023-04-29 22:00:00,3.7329312865497073,4.01,3.44,0.107618415108571,0,0.0,226.60147709551657,718.8566666666667,16.0,22.0052,73.0,69.34,22,5,1,4,1,3,3.753201388888889,3.799088319088319,3.713777777777778,3.838523148148148,3.6743888888888887,3.714817415730337,3.684803036124856,0.1055279026035389,3.793507793345128,-0.0202701023391815,0.0181138708193704,0.0,0
12,2023-04-29 23:00:00,3.770689415041783,4.04,3.46,0.1017987405363964,0,0.0,183.70420231463055,420.71238095238095,16.0,22.0052,73.0,69.34,23,5,1,4,1,3,3.7329312865497073,3.753201388888889,3.799088319088319,3.532097222222222,3.7639652777777775,3.714659722222222,3.7245684015947833,0.0777822471744921,3.795842363879276,0.0377581284920753,0.0560296928195604,0.0,0
12,2023-04-30 00:00:00,3.791520833333333,4.085,3.39,0.1095761153364564,0,0.0,222.1574718584656,395.38,16.0,22.0052,73.0,69.34,0,6,1,4,1,0,3.770689415041783,3.7329312865497073,3.753201388888889,3.5777222222222225,3.7140347222222223,21.63100512104283,3.7602015034466345,0.0333193934862347,3.052530518558047,0.0208314182915505,-17.839484287709496,0.0,0
12,2023-04-30 01:00:00,3.779180594243269,4.11,3.47,0.1098088696617027,0,0.0,165.29819511871602,312.67833333333334,16.0,22.0052,73.0,69.34,1,6,1,4,1,0,3.791520833333333,3.770689415041783,3.7329312865497073,3.713777777777778,3.729972222222222,0.0,3.771101972857549,0.0246699497108265,3.209996376651517,-0.0123402390900646,3.779180594243269,0.0,0
12,2023-04-30 02:00:00,3.759077464788733,4.08,3.43,0.1106593505475747,0,0.0,209.77160063715627,336.065,16.0,22.0052,73.0,69.34,2,6,1,4,1,0,3.779180594243269,3.791520833333333,3.770689415041783,3.799088319088319,3.7757847222222223,0.0,3.764433497140952,0.0206764305542536,3.366624604351047,-0.0201031294545357,3.759077464788733,0.0,0
12,2023-04-30 03:00:00,3.77850278551532,4.12,3.39,0.1088270884832904,0,0.0,190.19142807401516,1747.74,16.0,22.0052,73.0,69.34,3,6,1,4,1,0,3.759077464788733,3.779180594243269,3.791520833333333,3.753201388888889,3.733248299319728,0.0,3.768650396578691,0.0205069016513554,3.5240622204141854,0.0194253207265875,3.77850278551532,0.0,0
